--- Terminal on /dev/ttyACM0 | 115200 8-N-1
--- Available filters and text transformations: colorize, debug, default, direct, hexlify, log2file, nocontrol, printable, send_on_enter, time
--- More details at https://bit.ly/pio-monitor-filters
--- Quit: Ctrl+C | Menu: Ctrl+T | Help: Ctrl+T followed by Ctrl+H
Pitch: 180.65 | Setpoint: 180.20 | Error: 0.45 | Output: -8.83
 | Error: 0.4 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.65 | Setpoint: 180.20 | Error: 0.45 | Output: -9.07
 | Error: 0.9 | TiltRate: 1.6 | MotorSpeed: -40Pitch: 181.09 | Setpoint: 180.20 | Error: 0.89 | Output: -29.16
 | Error: 0.9 | TiltRate: 1.6 | MotorSpeed: -40Pitch: 181.10 | Setpoint: 180.20 | Error: 0.90 | Output: -26.63
 | Error: 0.9 | TiltRate: 1.2 | MotorSpeed: -40Pitch: 181.12 | Setpoint: 180.20 | Error: 0.92 | Output: -33.56
 | Error: 0.9 | TiltRate: 2.2 | MotorSpeed: -40Pitch: 181.13 | Setpoint: 180.20 | Error: 0.93 | Output: -25.27
 | Error: 0.9 | TiltRate: 0.9 | MotorSpeed: -40Pitch: 181.14 | Setpoint: 180.20 | Error: 0.94 | Output: -22.33
 | Error: 0.9 | TiltRate: 0.5 | MotorSpeed: -40Pitch: 181.16 | Setpoint: 180.20 | Error: 0.96 | Output: -33.13
 | Error: 1.0 | TiltRate: 2.0 | MotorSpeed: -40Pitch: 181.17 | Setpoint: 180.20 | Error: 0.97 | Output: -29.68
 | Error: 1.0 | TiltRate: 1.5 | MotorSpeed: -40Pitch: 181.18 | Setpoint: 180.20 | Error: 0.98 | Output: -26.27
 | Error: 1.0 | TiltRate: 0.9 | MotorSpeed: -40Pitch: 181.19 | Setpoint: 180.20 | Error: 0.99 | Output: -26.69
 | Error: 1.0 | TiltRate: 1.0 | MotorSpeed: -40Pitch: 181.20 | Setpoint: 180.20 | Error: 1.00 | Output: -27.38
 | Error: 1.0 | TiltRate: 1.0 | MotorSpeed: -40Pitch: 181.21 | Setpoint: 180.20 | Error: 1.01 | Output: -25.34
 | Error: 1.0 | TiltRate: 0.7 | MotorSpeed: -40Pitch: 181.22 | Setpoint: 180.20 | Error: 1.02 | Output: -29.35
 | Error: 1.0 | TiltRate: 1.3 | MotorSpeed: -40Pitch: 181.23 | Setpoint: 180.20 | Error: 1.03 | Output: -24.87
 | Error: 1.0 | TiltRate: 0.6 | MotorSpeed: -40Pitch: 181.25 | Setpoint: 180.20 | Error: 1.05 | Output: -34.79
 | Error: 1.0 | TiltRate: 2.0 | MotorSpeed: -40Pitch: 181.27 | Setpoint: 180.20 | Error: 1.07 | Output: -38.54
 | Error: 1.1 | TiltRate: 2.5 | MotorSpeed: -40Pitch: 181.28 | Setpoint: 180.20 | Error: 1.08 | Output: -27.46
 | Error: 1.1 | TiltRate: 0.8 | MotorSpeed: -40Pitch: 181.29 | Setpoint: 180.20 | Error: 1.09 | Output: -26.70
 | Error: 1.1 | TiltRate: 0.7 | MotorSpeed: -40Pitch: 181.29 | Setpoint: 180.20 | Error: 1.09 | Output: -23.10
 | Error: 1.1 | TiltRate: 0.1 | MotorSpeed: -40Pitch: 181.30 | Setpoint: 180.20 | Error: 1.10 | Output: -32.05
 | Error: 1.1 | TiltRate: 1.4 | MotorSpeed: -40Pitch: 181.31 | Setpoint: 180.20 | Error: 1.11 | Output: -27.00
 | Error: 1.1 | TiltRate: 0.7 | MotorSpeed: -40Pitch: 181.32 | Setpoint: 180.20 | Error: 1.12 | Output: -29.84
 | Error: 1.1 | TiltRate: 1.1 | MotorSpeed: -40Pitch: 181.32 | Setpoint: 180.20 | Error: 1.12 | Output: -22.86
 | Error: 1.1 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 181.33 | Setpoint: 180.20 | Error: 1.13 | Output: -28.43
 | Error: 1.1 | TiltRate: 0.8 | MotorSpeed: -40Pitch: 181.33 | Setpoint: 180.20 | Error: 1.13 | Output: -25.13
 | Error: 1.1 | TiltRate: 0.3 | MotorSpeed: -40Pitch: 181.34 | Setpoint: 180.20 | Error: 1.14 | Output: -26.94
 | Error: 1.1 | TiltRate: 0.6 | MotorSpeed: -40Pitch: 181.34 | Setpoint: 180.20 | Error: 1.14 | Output: -24.40
 | Error: 1.1 | TiltRate: 0.2 | MotorSpeed: -40Pitch: 181.32 | Setpoint: 180.20 | Error: 1.12 | Output: -9.90
 | Error: 1.1 | TiltRate: 1.9 | MotorSpeed: -40Pitch: 181.31 | Setpoint: 180.20 | Error: 1.11 | Output: -16.44
 | Error: 1.1 | TiltRate: 0.9 | MotorSpeed: -40Pitch: 181.31 | Setpoint: 180.20 | Error: 1.11 | Output: -23.36
 | Error: 1.1 | TiltRate: 0.1 | MotorSpeed: -40Pitch: 181.32 | Setpoint: 180.20 | Error: 1.12 | Output: -30.17
 | Error: 1.1 | TiltRate: 1.1 | MotorSpeed: -40Pitch: 181.33 | Setpoint: 180.20 | Error: 1.13 | Output: -30.60
 | Error: 1.1 | TiltRate: 1.1 | MotorSpeed: -40Pitch: 181.33 | Setpoint: 180.20 | Error: 1.13 | Output: -23.74
 | Error: 1.1 | TiltRate: 0.1 | MotorSpeed: -40Pitch: 181.33 | Setpoint: 180.20 | Error: 1.13 | Output: -18.10
 | Error: 1.1 | TiltRate: 0.7 | MotorSpeed: -40Pitch: 181.31 | Setpoint: 180.20 | Error: 1.11 | Output: -15.44
 | Error: 1.1 | TiltRate: 1.1 | MotorSpeed: -40Pitch: 181.32 | Setpoint: 180.20 | Error: 1.12 | Output: -25.41
 | Error: 1.1 | TiltRate: 0.4 | MotorSpeed: -40Pitch: 181.32 | Setpoint: 180.20 | Error: 1.12 | Output: -23.31
 | Error: 1.1 | TiltRate: 0.1 | MotorSpeed: -40Pitch: 181.32 | Setpoint: 180.20 | Error: 1.12 | Output: -25.82
 | Error: 1.1 | TiltRate: 0.4 | MotorSpeed: -40Pitch: 181.32 | Setpoint: 180.20 | Error: 1.12 | Output: -20.07
 | Error: 1.1 | TiltRate: 0.4 | MotorSpeed: -40Pitch: 181.31 | Setpoint: 180.20 | Error: 1.11 | Output: -14.76
 | Error: 1.1 | TiltRate: 1.2 | MotorSpeed: -40Pitch: 181.30 | Setpoint: 180.20 | Error: 1.10 | Output: -18.62
 | Error: 1.1 | TiltRate: 0.6 | MotorSpeed: -40Pitch: 181.30 | Setpoint: 180.20 | Error: 1.10 | Output: -20.39
 | Error: 1.1 | TiltRate: 0.3 | MotorSpeed: -40Pitch: 181.30 | Setpoint: 180.20 | Error: 1.10 | Output: -20.99
 | Error: 1.1 | TiltRate: 0.2 | MotorSpeed: -40Pitch: 181.29 | Setpoint: 180.20 | Error: 1.09 | Output: -20.68
 | Error: 1.1 | TiltRate: 0.2 | MotorSpeed: -40Pitch: 181.29 | Setpoint: 180.20 | Error: 1.09 | Output: -21.96
 | Error: 1.1 | TiltRate: 0.1 | MotorSpeed: -40Pitch: 181.30 | Setpoint: 180.20 | Error: 1.10 | Output: -25.19
 | Error: 1.1 | TiltRate: 0.4 | MotorSpeed: -40Pitch: 181.29 | Setpoint: 180.20 | Error: 1.09 | Output: -18.79
 | Error: 1.1 | TiltRate: 0.5 | MotorSpeed: -40Pitch: 181.30 | Setpoint: 180.20 | Error: 1.10 | Output: -25.65
 | Error: 1.1 | TiltRate: 0.5 | MotorSpeed: -40Pitch: 181.29 | Setpoint: 180.20 | Error: 1.09 | Output: -18.99
 | Error: 1.1 | TiltRate: 0.5 | MotorSpeed: -40Pitch: 181.29 | Setpoint: 180.20 | Error: 1.09 | Output: -20.45
 | Error: 1.1 | TiltRate: 0.3 | MotorSpeed: -40Pitch: 181.29 | Setpoint: 180.20 | Error: 1.09 | Output: -20.89
 | Error: 1.1 | TiltRate: 0.2 | MotorSpeed: -40Pitch: 181.29 | Setpoint: 180.20 | Error: 1.09 | Output: -21.80
 | Error: 1.1 | TiltRate: 0.1 | MotorSpeed: -40Pitch: 181.29 | Setpoint: 180.20 | Error: 1.09 | Output: -22.15
 | Error: 1.1 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 181.28 | Setpoint: 180.20 | Error: 1.08 | Output: -14.76
 | Error: 1.1 | TiltRate: 1.1 | MotorSpeed: -40Pitch: 181.28 | Setpoint: 180.20 | Error: 1.08 | Output: -24.56
 | Error: 1.1 | TiltRate: 0.4 | MotorSpeed: -40Pitch: 181.28 | Setpoint: 180.20 | Error: 1.08 | Output: -18.84
 | Error: 1.1 | TiltRate: 0.5 | MotorSpeed: -40Pitch: 181.28 | Setpoint: 180.20 | Error: 1.08 | Output: -23.94
 | Error: 1.1 | TiltRate: 0.3 | MotorSpeed: -40Pitch: 181.28 | Setpoint: 180.20 | Error: 1.08 | Output: -23.08
 | Error: 1.1 | TiltRate: 0.2 | MotorSpeed: -40Pitch: 181.28 | Setpoint: 180.20 | Error: 1.08 | Output: -19.39
 | Error: 1.1 | TiltRate: 0.4 | MotorSpeed: -40Pitch: 181.27 | Setpoint: 180.20 | Error: 1.07 | Output: -17.21
 | Error: 1.1 | TiltRate: 0.7 | MotorSpeed: -40Pitch: 181.27 | Setpoint: 180.20 | Error: 1.07 | Output: -22.50
 | Error: 1.1 | TiltRate: 0.1 | MotorSpeed: -40Pitch: 181.27 | Setpoint: 180.20 | Error: 1.07 | Output: -23.36
 | Error: 1.1 | TiltRate: 0.2 | MotorSpeed: -40Pitch: 181.28 | Setpoint: 180.20 | Error: 1.08 | Output: -28.64
 | Error: 1.1 | TiltRate: 1.0 | MotorSpeed: -40Pitch: 181.28 | Setpoint: 180.20 | Error: 1.08 | Output: -21.48
 | Error: 1.1 | TiltRate: 0.1 | MotorSpeed: -40Pitch: 181.28 | Setpoint: 180.20 | Error: 1.08 | Output: -18.48
 | Error: 1.1 | TiltRate: 0.5 | MotorSpeed: -40Pitch: 181.28 | Setpoint: 180.20 | Error: 1.08 | Output: -24.06
 | Error: 1.1 | TiltRate: 0.3 | MotorSpeed: -40Pitch: 181.28 | Setpoint: 180.20 | Error: 1.08 | Output: -20.12
 | Error: 1.1 | TiltRate: 0.3 | MotorSpeed: -40Pitch: 181.27 | Setpoint: 180.20 | Error: 1.07 | Output: -19.94
 | Error: 1.1 | TiltRate: 0.3 | MotorSpeed: -40Pitch: 181.27 | Setpoint: 180.20 | Error: 1.07 | Output: -20.89
 | Error: 1.1 | TiltRate: 0.2 | MotorSpeed: -40Pitch: 181.28 | Setpoint: 180.20 | Error: 1.08 | Output: -25.38
 | Error: 1.1 | TiltRate: 0.5 | MotorSpeed: -40Pitch: 181.28 | Setpoint: 180.20 | Error: 1.08 | Output: -25.41
 | Error: 1.1 | TiltRate: 0.5 | MotorSpeed: -40Pitch: 181.28 | Setpoint: 180.20 | Error: 1.08 | Output: -20.77
 | Error: 1.1 | TiltRate: 0.2 | MotorSpeed: -40Pitch: 181.28 | Setpoint: 180.20 | Error: 1.08 | Output: -22.39
 | Error: 1.1 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 181.29 | Setpoint: 180.20 | Error: 1.09 | Output: -29.08
 | Error: 1.1 | TiltRate: 1.0 | MotorSpeed: -40Pitch: 181.29 | Setpoint: 180.20 | Error: 1.09 | Output: -23.39
 | Error: 1.1 | TiltRate: 0.1 | MotorSpeed: -40Pitch: 181.29 | Setpoint: 180.20 | Error: 1.10 | Output: -24.29
 | Error: 1.1 | TiltRate: 0.3 | MotorSpeed: -40Pitch: 181.30 | Setpoint: 180.20 | Error: 1.10 | Output: -25.80
 | Error: 1.1 | TiltRate: 0.6 | MotorSpeed: -40Pitch: 181.32 | Setpoint: 180.20 | Error: 1.12 | Output: -35.02
 | Error: 1.1 | TiltRate: 1.8 | MotorSpeed: -40Pitch: 181.33 | Setpoint: 180.20 | Error: 1.13 | Output: -33.83
 | Error: 1.1 | TiltRate: 1.6 | MotorSpeed: -40Pitch: 181.34 | Setpoint: 180.20 | Error: 1.14 | Output: -27.15
 | Error: 1.1 | TiltRate: 0.5 | MotorSpeed: -40Pitch: 181.33 | Setpoint: 180.20 | Error: 1.13 | Output: -17.30
 | Error: 1.1 | TiltRate: 0.9 | MotorSpeed: -40Pitch: 181.32 | Setpoint: 180.20 | Error: 1.12 | Output: -16.06
 | Error: 1.1 | TiltRate: 1.0 | MotorSpeed: -40Pitch: 181.34 | Setpoint: 180.20 | Error: 1.14 | Output: -34.99
 | Error: 1.1 | TiltRate: 1.8 | MotorSpeed: -40Pitch: 181.34 | Setpoint: 180.20 | Error: 1.14 | Output: -25.73
 | Error: 1.1 | TiltRate: 0.4 | MotorSpeed: -40Pitch: 181.36 | Setpoint: 180.20 | Error: 1.16 | Output: -33.38
 | Error: 1.2 | TiltRate: 1.3 | MotorSpeed: -40Pitch: 181.36 | Setpoint: 180.20 | Error: 1.16 | Output: -27.86
 | Error: 1.2 | TiltRate: 0.6 | MotorSpeed: -40Pitch: 181.37 | Setpoint: 180.20 | Error: 1.17 | Output: -26.63
 | Error: 1.2 | TiltRate: 0.4 | MotorSpeed: -40Pitch: 181.37 | Setpoint: 180.20 | Error: 1.17 | Output: -23.26
 | Error: 1.2 | TiltRate: 0.1 | MotorSpeed: -40Pitch: 181.36 | Setpoint: 180.20 | Error: 1.16 | Output: -20.67
 | Error: 1.2 | TiltRate: 0.4 | MotorSpeed: -40Pitch: 181.37 | Setpoint: 180.20 | Error: 1.17 | Output: -27.87
 | Error: 1.2 | TiltRate: 0.6 | MotorSpeed: -40Pitch: 181.38 | Setpoint: 180.20 | Error: 1.18 | Output: -29.35
 | Error: 1.2 | TiltRate: 0.9 | MotorSpeed: -40Pitch: 181.37 | Setpoint: 180.20 | Error: 1.17 | Output: -20.17
 | Error: 1.2 | TiltRate: 0.5 | MotorSpeed: -40Pitch: 181.37 | Setpoint: 180.20 | Error: 1.17 | Output: -20.39
 | Error: 1.2 | TiltRate: 0.5 | MotorSpeed: -40Pitch: 181.36 | Setpoint: 180.20 | Error: 1.17 | Output: -23.27
 | Error: 1.2 | TiltRate: 0.1 | MotorSpeed: -40Pitch: 181.37 | Setpoint: 180.20 | Error: 1.17 | Output: -25.82
 | Error: 1.2 | TiltRate: 0.3 | MotorSpeed: -40Pitch: 181.37 | Setpoint: 180.20 | Error: 1.17 | Output: -23.85
 | Error: 1.2 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 181.36 | Setpoint: 180.20 | Error: 1.17 | Output: -21.81
 | Error: 1.2 | TiltRate: 0.3 | MotorSpeed: -40Pitch: 181.37 | Setpoint: 180.20 | Error: 1.17 | Output: -27.21
 | Error: 1.2 | TiltRate: 0.5 | MotorSpeed: -40Pitch: 181.37 | Setpoint: 180.20 | Error: 1.17 | Output: -26.52
 | Error: 1.2 | TiltRate: 0.4 | MotorSpeed: -40Pitch: 181.38 | Setpoint: 180.20 | Error: 1.18 | Output: -29.10
 | Error: 1.2 | TiltRate: 0.7 | MotorSpeed: -40Pitch: 181.37 | Setpoint: 180.20 | Error: 1.17 | Output: -18.53
 | Error: 1.2 | TiltRate: 0.8 | MotorSpeed: -40Pitch: 181.38 | Setpoint: 180.20 | Error: 1.18 | Output: -27.81
 | Error: 1.2 | TiltRate: 0.6 | MotorSpeed: -40Pitch: 181.38 | Setpoint: 180.20 | Error: 1.18 | Output: -22.22
 | Error: 1.2 | TiltRate: 0.3 | MotorSpeed: -40Pitch: 181.38 | Setpoint: 180.20 | Error: 1.18 | Output: -29.09
 | Error: 1.2 | TiltRate: 0.7 | MotorSpeed: -40Pitch: 181.39 | Setpoint: 180.20 | Error: 1.19 | Output: -25.39
 | Error: 1.2 | TiltRate: 0.2 | MotorSpeed: -40Pitch: 181.38 | Setpoint: 180.20 | Error: 1.18 | Output: -23.24
 | Error: 1.2 | TiltRate: 0.1 | MotorSpeed: -40Pitch: 181.38 | Setpoint: 180.20 | Error: 1.18 | Output: -19.94
 | Error: 1.2 | TiltRate: 0.6 | MotorSpeed: -40Pitch: 181.37 | Setpoint: 180.20 | Error: 1.17 | Output: -21.39
 | Error: 1.2 | TiltRate: 0.4 | MotorSpeed: -40Pitch: 181.38 | Setpoint: 180.20 | Error: 1.18 | Output: -27.42
 | Error: 1.2 | TiltRate: 0.5 | MotorSpeed: -40Pitch: 181.38 | Setpoint: 180.20 | Error: 1.18 | Output: -27.71
 | Error: 1.2 | TiltRate: 0.5 | MotorSpeed: -40Pitch: 181.39 | Setpoint: 180.20 | Error: 1.19 | Output: -26.06
 | Error: 1.2 | TiltRate: 0.3 | MotorSpeed: -40Pitch: 181.38 | Setpoint: 180.20 | Error: 1.18 | Output: -21.74
 | Error: 1.2 | TiltRate: 0.4 | MotorSpeed: -40Pitch: 181.39 | Setpoint: 180.20 | Error: 1.19 | Output: -26.44
 | Error: 1.2 | TiltRate: 0.3 | MotorSpeed: -40Pitch: 181.39 | Setpoint: 180.20 | Error: 1.19 | Output: -25.32
 | Error: 1.2 | TiltRate: 0.2 | MotorSpeed: -40Pitch: 181.40 | Setpoint: 180.20 | Error: 1.20 | Output: -28.88
 | Error: 1.2 | TiltRate: 0.7 | MotorSpeed: -40Pitch: 181.40 | Setpoint: 180.20 | Error: 1.20 | Output: -25.99
 | Error: 1.2 | TiltRate: 0.2 | MotorSpeed: -40Pitch: 181.39 | Setpoint: 180.20 | Error: 1.19 | Output: -18.83
 | Error: 1.2 | TiltRate: 0.8 | MotorSpeed: -40Pitch: 181.40 | Setpoint: 180.20 | Error: 1.20 | Output: -28.45
 | Error: 1.2 | TiltRate: 0.6 | MotorSpeed: -40Pitch: 181.41 | Setpoint: 180.20 | Error: 1.21 | Output: -31.74
 | Error: 1.2 | TiltRate: 1.1 | MotorSpeed: -40Pitch: 181.40 | Setpoint: 180.20 | Error: 1.20 | Output: -21.26
 | Error: 1.2 | TiltRate: 0.5 | MotorSpeed: -40Pitch: 181.41 | Setpoint: 180.20 | Error: 1.21 | Output: -32.43
 | Error: 1.2 | TiltRate: 1.2 | MotorSpeed: -40Pitch: 181.42 | Setpoint: 180.20 | Error: 1.22 | Output: -28.79
 | Error: 1.2 | TiltRate: 0.6 | MotorSpeed: -40Pitch: 181.42 | Setpoint: 180.20 | Error: 1.22 | Output: -22.57
 | Error: 1.2 | TiltRate: 0.3 | MotorSpeed: -40Pitch: 181.42 | Setpoint: 180.20 | Error: 1.22 | Output: -24.85
 | Error: 1.2 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 181.43 | Setpoint: 180.20 | Error: 1.23 | Output: -31.51
 | Error: 1.2 | TiltRate: 1.0 | MotorSpeed: -40Pitch: 181.42 | Setpoint: 180.20 | Error: 1.22 | Output: -24.07
 | Error: 1.2 | TiltRate: 0.1 | MotorSpeed: -40Pitch: 181.42 | Setpoint: 180.20 | Error: 1.22 | Output: -22.08
 | Error: 1.2 | TiltRate: 0.4 | MotorSpeed: -40Pitch: 181.42 | Setpoint: 180.20 | Error: 1.22 | Output: -27.29
 | Error: 1.2 | TiltRate: 0.4 | MotorSpeed: -40Pitch: 181.43 | Setpoint: 180.20 | Error: 1.23 | Output: -29.77
 | Error: 1.2 | TiltRate: 0.7 | MotorSpeed: -40Pitch: 181.43 | Setpoint: 180.20 | Error: 1.23 | Output: -22.94
 | Error: 1.2 | TiltRate: 0.3 | MotorSpeed: -40Pitch: 181.42 | Setpoint: 180.20 | Error: 1.22 | Output: -20.09
 | Error: 1.2 | TiltRate: 0.7 | MotorSpeed: -40Pitch: 181.42 | Setpoint: 180.20 | Error: 1.22 | Output: -27.98
 | Error: 1.2 | TiltRate: 0.5 | MotorSpeed: -40Pitch: 181.43 | Setpoint: 180.20 | Error: 1.23 | Output: -30.34
 | Error: 1.2 | TiltRate: 0.8 | MotorSpeed: -40Pitch: 181.42 | Setpoint: 180.20 | Error: 1.22 | Output: -19.50
 | Error: 1.2 | TiltRate: 0.8 | MotorSpeed: -40Pitch: 181.43 | Setpoint: 180.20 | Error: 1.23 | Output: -26.06
 | Error: 1.2 | TiltRate: 0.2 | MotorSpeed: -40Pitch: 181.43 | Setpoint: 180.20 | Error: 1.23 | Output: -30.01
 | Error: 1.2 | TiltRate: 0.7 | MotorSpeed: -40Pitch: 181.43 | Setpoint: 180.20 | Error: 1.23 | Output: -25.54
 | Error: 1.2 | TiltRate: 0.1 | MotorSpeed: -40Pitch: 181.43 | Setpoint: 180.20 | Error: 1.23 | Output: -25.34
 | Error: 1.2 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 181.42 | Setpoint: 180.20 | Error: 1.22 | Output: -17.32
 | Error: 1.2 | TiltRate: 1.1 | MotorSpeed: -40Pitch: 181.42 | Setpoint: 180.20 | Error: 1.22 | Output: -22.82
 | Error: 1.2 | TiltRate: 0.3 | MotorSpeed: -40Pitch: 181.43 | Setpoint: 180.20 | Error: 1.23 | Output: -32.96
 | Error: 1.2 | TiltRate: 1.2 | MotorSpeed: -40Pitch: 181.43 | Setpoint: 180.20 | Error: 1.23 | Output: -22.40
 | Error: 1.2 | TiltRate: 0.4 | MotorSpeed: -40Pitch: 181.42 | Setpoint: 180.20 | Error: 1.22 | Output: -20.44
 | Error: 1.2 | TiltRate: 0.7 | MotorSpeed: -40Pitch: 181.42 | Setpoint: 180.20 | Error: 1.22 | Output: -25.73
 | Error: 1.2 | TiltRate: 0.1 | MotorSpeed: -40Pitch: 181.43 | Setpoint: 180.20 | Error: 1.23 | Output: -28.60
 | Error: 1.2 | TiltRate: 0.5 | MotorSpeed: -40Pitch: 181.43 | Setpoint: 180.20 | Error: 1.23 | Output: -28.48
 | Error: 1.2 | TiltRate: 0.5 | MotorSpeed: -40Pitch: 181.42 | Setpoint: 180.20 | Error: 1.23 | Output: -20.21
 | Error: 1.2 | TiltRate: 0.7 | MotorSpeed: -40Pitch: 181.41 | Setpoint: 180.20 | Error: 1.21 | Output: -17.20
 | Error: 1.2 | TiltRate: 1.1 | MotorSpeed: -40Pitch: 181.42 | Setpoint: 180.20 | Error: 1.22 | Output: -28.69
 | Error: 1.2 | TiltRate: 0.6 | MotorSpeed: -40Pitch: 181.42 | Setpoint: 180.20 | Error: 1.22 | Output: -23.29
 | Error: 1.2 | TiltRate: 0.2 | MotorSpeed: -40Pitch: 181.41 | Setpoint: 180.20 | Error: 1.21 | Output: -22.24
 | Error: 1.2 | TiltRate: 0.4 | MotorSpeed: -40Pitch: 181.41 | Setpoint: 180.20 | Error: 1.21 | Output: -23.42
 | Error: 1.2 | TiltRate: 0.2 | MotorSpeed: -40Pitch: 181.41 | Setpoint: 180.20 | Error: 1.21 | Output: -21.19
 | Error: 1.2 | TiltRate: 0.5 | MotorSpeed: -40Pitch: 181.41 | Setpoint: 180.20 | Error: 1.21 | Output: -28.51
 | Error: 1.2 | TiltRate: 0.6 | MotorSpeed: -40Pitch: 181.42 | Setpoint: 180.20 | Error: 1.22 | Output: -29.36
 | Error: 1.2 | TiltRate: 0.7 | MotorSpeed: -40Pitch: 181.41 | Setpoint: 180.20 | Error: 1.21 | Output: -16.81
 | Error: 1.2 | TiltRate: 1.2 | MotorSpeed: -40Pitch: 181.41 | Setpoint: 180.20 | Error: 1.21 | Output: -24.45
 | Error: 1.2 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 181.40 | Setpoint: 180.20 | Error: 1.20 | Output: -22.98
 | Error: 1.2 | TiltRate: 0.2 | MotorSpeed: -40Pitch: 181.41 | Setpoint: 180.20 | Error: 1.21 | Output: -28.19
 | Error: 1.2 | TiltRate: 0.5 | MotorSpeed: -40Pitch: 181.40 | Setpoint: 180.20 | Error: 1.20 | Output: -21.13
 | Error: 1.2 | TiltRate: 0.5 | MotorSpeed: -40Pitch: 181.40 | Setpoint: 180.20 | Error: 1.20 | Output: -22.03
 | Error: 1.2 | TiltRate: 0.4 | MotorSpeed: -40Pitch: 181.41 | Setpoint: 180.20 | Error: 1.21 | Output: -29.15
 | Error: 1.2 | TiltRate: 0.7 | MotorSpeed: -40Pitch: 181.41 | Setpoint: 180.20 | Error: 1.21 | Output: -29.30
 | Error: 1.2 | TiltRate: 0.7 | MotorSpeed: -40Pitch: 181.41 | Setpoint: 180.20 | Error: 1.21 | Output: -21.69
 | Error: 1.2 | TiltRate: 0.4 | MotorSpeed: -40Pitch: 181.40 | Setpoint: 180.20 | Error: 1.20 | Output: -20.80
 | Error: 1.2 | TiltRate: 0.6 | MotorSpeed: -40Pitch: 181.40 | Setpoint: 180.20 | Error: 1.20 | Output: -24.02
 | Error: 1.2 | TiltRate: 0.1 | MotorSpeed: -40Pitch: 181.40 | Setpoint: 180.20 | Error: 1.20 | Output: -22.85
 | Error: 1.2 | TiltRate: 0.2 | MotorSpeed: -40Pitch: 181.40 | Setpoint: 180.20 | Error: 1.20 | Output: -27.07
 | Error: 1.2 | TiltRate: 0.4 | MotorSpeed: -40Pitch: 181.40 | Setpoint: 180.20 | Error: 1.20 | Output: -19.79
 | Error: 1.2 | TiltRate: 0.6 | MotorSpeed: -40Pitch: 181.40 | Setpoint: 180.20 | Error: 1.20 | Output: -24.26
 | Error: 1.2 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 181.40 | Setpoint: 180.20 | Error: 1.20 | Output: -27.06
 | Error: 1.2 | TiltRate: 0.4 | MotorSpeed: -40Pitch: 181.40 | Setpoint: 180.20 | Error: 1.20 | Output: -27.06
 | Error: 1.2 | TiltRate: 0.4 | MotorSpeed: -40Pitch: 181.40 | Setpoint: 180.20 | Error: 1.20 | Output: -20.55
 | Error: 1.2 | TiltRate: 0.6 | MotorSpeed: -40Pitch: 181.39 | Setpoint: 180.20 | Error: 1.19 | Output: -16.41
 | Error: 1.2 | TiltRate: 1.1 | MotorSpeed: -40Pitch: 181.39 | Setpoint: 180.20 | Error: 1.19 | Output: -28.13
 | Error: 1.2 | TiltRate: 0.6 | MotorSpeed: -40Pitch: 181.39 | Setpoint: 180.20 | Error: 1.19 | Output: -22.59
 | Error: 1.2 | TiltRate: 0.3 | MotorSpeed: -40Pitch: 181.38 | Setpoint: 180.20 | Error: 1.19 | Output: -20.67
 | Error: 1.2 | TiltRate: 0.5 | MotorSpeed: -40Pitch: 181.38 | Setpoint: 180.20 | Error: 1.18 | Output: -20.82
 | Error: 1.2 | TiltRate: 0.4 | MotorSpeed: -40Pitch: 181.38 | Setpoint: 180.20 | Error: 1.18 | Output: -27.20
 | Error: 1.2 | TiltRate: 0.5 | MotorSpeed: -40Pitch: 181.39 | Setpoint: 180.20 | Error: 1.19 | Output: -24.74
 | Error: 1.2 | TiltRate: 0.1 | MotorSpeed: -40Pitch: 181.38 | Setpoint: 180.20 | Error: 1.18 | Output: -22.56
 | Error: 1.2 | TiltRate: 0.2 | MotorSpeed: -40Pitch: 181.37 | Setpoint: 180.20 | Error: 1.17 | Output: -15.20
 | Error: 1.2 | TiltRate: 1.3 | MotorSpeed: -40Pitch: 181.37 | Setpoint: 180.20 | Error: 1.17 | Output: -22.81
 | Error: 1.2 | TiltRate: 0.2 | MotorSpeed: -40Pitch: 181.37 | Setpoint: 180.20 | Error: 1.17 | Output: -27.65
 | Error: 1.2 | TiltRate: 0.6 | MotorSpeed: -40Pitch: 181.37 | Setpoint: 180.20 | Error: 1.17 | Output: -20.32
 | Error: 1.2 | TiltRate: 0.6 | MotorSpeed: -40Pitch: 181.37 | Setpoint: 180.20 | Error: 1.17 | Output: -21.70
 | Error: 1.2 | TiltRate: 0.3 | MotorSpeed: -40Pitch: 181.37 | Setpoint: 180.20 | Error: 1.17 | Output: -29.24
 | Error: 1.2 | TiltRate: 0.7 | MotorSpeed: -40Pitch: 181.37 | Setpoint: 180.20 | Error: 1.17 | Output: -24.60
 | Error: 1.2 | TiltRate: 0.1 | MotorSpeed: -40Pitch: 181.36 | Setpoint: 180.20 | Error: 1.16 | Output: -15.77
