--- Terminal on /dev/ttyACM0 | 9600 8-N-1
--- Available filters and text transformations: colorize, debug, default, direct, hexlify, log2file, nocontrol, printable, send_on_enter, time
--- More details at https://bit.ly/pio-monitor-filters
--- Quit: Ctrl+C | Menu: Ctrl+T | Help: Ctrl+T followed by Ctrl+H
Pitch: 180.76 | Setpoint: 180.03 | Error: 0.73 | Output: -21.49
 | RAW_L: -100 | RAW_R: -100 | MOTOR_CMD: BACKWARD 100 | Error: 0.7 | TiltRate: 0.1 | MotorSpeed: -100Pitch: 180.76 | Setpoint: 180.03 | Error: 0.73 | Output: -22.36
 | RAW_L: 100 | RAW_R: 100 | MOTOR_CMD: FORWARD 100 | Error: 0.7 | TiltRate: 1.4 | MotorSpeed: 100Pitch: 179.31 | Setpoint: 179.98 | Error: -0.66 | Output: -28.61
 | RAW_L: -100 | RAW_R: -100 | MOTOR_CMD: BACKWARD 100 | Error: 0.7 | TiltRate: 6.3 | MotorSpeed: -100Pitch: 179.37 | Setpoint: 179.98 | Error: -0.60 | Output: -30.68
 | RAW_L: -100 | RAW_R: -100 | MOTOR_CMD: BACKWARD 100 | Error: 0.6 | TiltRate: 6.4 | MotorSpeed: -100Pitch: 179.39 | Setpoint: 179.98 | Error: -0.58 | Output: -1.17
 | RAW_L: -1 | RAW_R: -1 | MOTOR_CMD: BACKWARD 1 | Error: 0.6 | TiltRate: 1.9 | MotorSpeed: -1Pitch: 179.39 | Setpoint: 179.98 | Error: -0.58 | Output: 12.98
 | RAW_L: 100 | RAW_R: 100 | MOTOR_CMD: FORWARD 100 | Error: 0.6 | TiltRate: 0.2 | MotorSpeed: 100Pitch: 179.45 | Setpoint: 179.98 | Error: -0.52 | Output: -29.81
 | RAW_L: -100 | RAW_R: -100 | MOTOR_CMD: BACKWARD 100 | Error: 0.5 | TiltRate: 6.0 | MotorSpeed: -100Pitch: 179.56 | Setpoint: 179.98 | Error: -0.42 | Output: -63.67
 | RAW_L: -100 | RAW_R: -100 | MOTOR_CMD: BACKWARD 100 | Error: 0.4 | TiltRate: 10.8 | MotorSpeed: -100Pitch: 179.68 | Setpoint: 179.98 | Error: -0.30 | Output: -70.91
 | RAW_L: -100 | RAW_R: -100 | MOTOR_CMD: BACKWARD 100 | Error: 0.3 | TiltRate: 11.5 | MotorSpeed: -100Pitch: 179.75 | Setpoint: 179.98 | Error: -0.22 | Output: -45.90
 | RAW_L: -100 | RAW_R: -100 | MOTOR_CMD: BACKWARD 100 | Error: 0.2 | TiltRate: 7.6 | MotorSpeed: -100Pitch: 179.81 | Setpoint: 179.98 | Error: -0.16 | Output: -37.57
 | RAW_L: -100 | RAW_R: -100 | MOTOR_CMD: BACKWARD 100 | Error: 0.2 | TiltRate: 6.1 | MotorSpeed: -100Pitch: 179.87 | Setpoint: 179.98 | Error: -0.10 | Output: -38.73
 | RAW_L: -100 | RAW_R: -100 | MOTOR_CMD: BACKWARD 100 | Error: 0.1 | TiltRate: 6.1 | MotorSpeed: -100Pitch: 179.93 | Setpoint: 179.98 | Error: -0.05 | Output: -34.09
 | RAW_L: -100 | RAW_R: -100 | MOTOR_CMD: BACKWARD 100 | Error: 0.0 | TiltRate: 5.3 | MotorSpeed: -100Pitch: 180.00 | Setpoint: 179.98 | Error: 0.03 | Output: -51.73
 | RAW_L: -100 | RAW_R: -100 | MOTOR_CMD: BACKWARD 100 | Error: 0.0 | TiltRate: 7.7 | MotorSpeed: -100Pitch: 180.10 | Setpoint: 179.98 | Error: 0.13 | Output: -67.62
 | RAW_L: -100 | RAW_R: -100 | MOTOR_CMD: BACKWARD 100 | Error: 0.1 | TiltRate: 9.8 | MotorSpeed: -100Pitch: 180.15 | Setpoint: 179.98 | Error: 0.18 | Output: -39.42
 | RAW_L: -100 | RAW_R: -100 | MOTOR_CMD: BACKWARD 100 | Error: 0.2 | TiltRate: 5.4 | MotorSpeed: -100Pitch: 180.17 | Setpoint: 179.98 | Error: 0.20 | Output: -15.85
 | RAW_L: -100 | RAW_R: -100 | MOTOR_CMD: BACKWARD 100 | Error: 0.2 | TiltRate: 1.8 | MotorSpeed: -100Pitch: 180.19 | Setpoint: 179.98 | Error: 0.21 | Output: -13.79
 | RAW_L: -100 | RAW_R: -100 | MOTOR_CMD: BACKWARD 100 | Error: 0.2 | TiltRate: 1.4 | MotorSpeed: -100Pitch: 180.18 | Setpoint: 179.98 | Error: 0.21 | Output: -1.75
 | RAW_L: -1 | RAW_R: -1 | MOTOR_CMD: BACKWARD 1 | Error: 0.2 | TiltRate: 0.4 | MotorSpeed: -1Pitch: 180.19 | Setpoint: 179.98 | Error: 0.22 | Output: -10.81
 | RAW_L: -100 | RAW_R: -100 | MOTOR_CMD: BACKWARD 100 | Error: 0.2 | TiltRate: 1.0 | MotorSpeed: -100Pitch: 180.18 | Setpoint: 179.98 | Error: 0.20 | Output: 4.44
 | RAW_L: 4 | RAW_R: 4 | MOTOR_CMD: FORWARD 4 | Error: 0.2 | TiltRate: 1.3 | MotorSpeed: 4Pitch: 180.12 | Setpoint: 179.98 | Error: 0.15 | Output: 33.62
 | RAW_L: 100 | RAW_R: 100 | MOTOR_CMD: FORWARD 100 | Error: 0.1 | TiltRate: 5.5 | MotorSpeed: 100Pitch: 180.07 | Setpoint: 179.98 | Error: 0.10 | Output: 33.87
 | RAW_L: 100 | RAW_R: 100 | MOTOR_CMD: FORWARD 100 | Error: 0.1 | TiltRate: 5.4 | MotorSpeed: 100Pitch: 180.04 | Setpoint: 179.98 | Error: 0.06 | Output: 19.32
 | RAW_L: 100 | RAW_R: 100 | MOTOR_CMD: FORWARD 100 | Error: 0.1 | TiltRate: 3.1 | MotorSpeed: 100Pitch: 179.95 | Setpoint: 179.98 | Error: -0.02 | Output: 58.36
 | RAW_L: 100 | RAW_R: 100 | MOTOR_CMD: FORWARD 100 | Error: 0.0 | TiltRate: 8.7 | MotorSpeed: 100Pitch: 179.86 | Setpoint: 179.98 | Error: -0.11 | Output: 63.17
 | RAW_L: 100 | RAW_R: 100 | MOTOR_CMD: FORWARD 100 | Error: 0.1 | TiltRate: 9.1 | MotorSpeed: 100Pitch: 179.73 | Setpoint: 179.98 | Error: -0.24 | Output: 91.99
 | RAW_L: 100 | RAW_R: 100 | MOTOR_CMD: FORWARD 100 | Error: 0.2 | TiltRate: 13.1 | MotorSpeed: 100Pitch: 179.59 | Setpoint: 179.98 | Error: -0.39 | Output: 102.17
 | RAW_L: 102 | RAW_R: 102 | MOTOR_CMD: FORWARD 102 | Error: 0.4 | TiltRate: 14.2 | MotorSpeed: 102Pitch: 179.45 | Setpoint: 179.98 | Error: -0.53 | Output: 106.31
 | RAW_L: 106 | RAW_R: 106 | MOTOR_CMD: FORWARD 106 | Error: 0.5 | TiltRate: 14.4 | MotorSpeed: 106Pitch: 179.42 | Setpoint: 179.98 | Error: -0.56 | Output: 31.11
 | RAW_L: 100 | RAW_R: 100 | MOTOR_CMD: FORWARD 100 | Error: 0.6 | TiltRate: 3.0 | MotorSpeed: 100Pitch: 179.39 | Setpoint: 179.98 | Error: -0.59 | Output: 32.20
 | RAW_L: 100 | RAW_R: 100 | MOTOR_CMD: FORWARD 100 | Error: 0.6 | TiltRate: 3.1 | MotorSpeed: 100Pitch: 179.35 | Setpoint: 179.98 | Error: -0.62 | Output: 33.49
 | RAW_L: 100 | RAW_R: 100 | MOTOR_CMD: FORWARD 100 | Error: 0.6 | TiltRate: 3.2 | MotorSpeed: 100Pitch: 179.33 | Setpoint: 179.98 | Error: -0.65 | Output: 28.94
 | RAW_L: 100 | RAW_R: 100 | MOTOR_CMD: FORWARD 100 | Error: 0.6 | TiltRate: 2.4 | MotorSpeed: 100Pitch: 179.30 | Setpoint: 179.98 | Error: -0.68 | Output: 35.31
 | RAW_L: 100 | RAW_R: 100 | MOTOR_CMD: FORWARD 100 | Error: 0.7 | TiltRate: 3.3 | MotorSpeed: 100Pitch: 179.22 | Setpoint: 179.98 | Error: -0.75 | Output: 65.99
 | RAW_L: 100 | RAW_R: 100 | MOTOR_CMD: FORWARD 100 | Error: 0.8 | TiltRate: 7.6 | MotorSpeed: 100Pitch: 179.19 | Setpoint: 179.98 | Error: -0.79 | Output: 38.14
 | RAW_L: 100 | RAW_R: 100 | MOTOR_CMD: FORWARD 100 | Error: 0.8 | TiltRate: 3.4 | MotorSpeed: 100Pitch: 179.18 | Setpoint: 179.98 | Error: -0.79 | Output: 18.93
 | RAW_L: 100 | RAW_R: 100 | MOTOR_CMD: FORWARD 100 | Error: 0.8 | TiltRate: 0.5 | MotorSpeed: 100Pitch: 179.19 | Setpoint: 179.98 | Error: -0.78 | Output: 9.31
 | RAW_L: 100 | RAW_R: 100 | MOTOR_CMD: FORWARD 100 | Error: 0.8 | TiltRate: 1.0 | MotorSpeed: 100Pitch: 179.22 | Setpoint: 179.98 | Error: -0.75 | Output: -4.76
 | RAW_L: -4 | RAW_R: -4 | MOTOR_CMD: BACKWARD 4 | Error: 0.8 | TiltRate: 3.0 | MotorSpeed: -4Pitch: 179.23 | Setpoint: 179.98 | Error: -0.75 | Output: 9.71
 | RAW_L: 100 | RAW_R: 100 | MOTOR_CMD: FORWARD 100 | Error: 0.7 | TiltRate: 0.8 | MotorSpeed: 100Pitch: 179.20 | Setpoint: 179.98 | Error: -0.78 | Output: 37.21
 | RAW_L: 100 | RAW_R: 100 | MOTOR_CMD: FORWARD 100 | Error: 0.8 | TiltRate: 3.2 | MotorSpeed: 100Pitch: 179.22 | Setpoint: 179.98 | Error: -0.75 | Output: -3.55
 | RAW_L: -3 | RAW_R: -3 | MOTOR_CMD: BACKWARD 3 | Error: 0.8 | TiltRate: 2.8 | MotorSpeed: -3Pitch: 179.27 | Setpoint: 179.98 | Error: -0.71 | Output: -13.14
 | RAW_L: -100 | RAW_R: -100 | MOTOR_CMD: BACKWARD 100 | Error: 0.7 | TiltRate: 4.1 | MotorSpeed: -100Pitch: 179.28 | Setpoint: 179.98 | Error: -0.69 | Output: 2.47
 | RAW_L: 2 | RAW_R: 2 | MOTOR_CMD: FORWARD 2 | Error: 0.7 | TiltRate: 1.7 | MotorSpeed: 2Pitch: 179.28 | Setpoint: 179.98 | Error: -0.70 | Output: 17.79
 | RAW_L: 100 | RAW_R: 100 | MOTOR_CMD: FORWARD 100 | Error: 0.7 | TiltRate: 0.6 | MotorSpeed: 100Pitch: 179.35 | Setpoint: 179.98 | Error: -0.62 | Output: -39.46
 | RAW_L: -100 | RAW_R: -100 | MOTOR_CMD: BACKWARD 100 | Error: 0.6 | TiltRate: 7.8 | MotorSpeed: -100Pitch: 179.44 | Setpoint: 179.98 | Error: -0.53 | Output: -49.10
 | RAW_L: -100 | RAW_R: -100 | MOTOR_CMD: BACKWARD 100 | Error: 0.5 | TiltRate: 9.0 | MotorSpeed: -100Pitch: 179.56 | Setpoint: 179.98 | Error: -0.42 | Output: -66.06
 | RAW_L: -100 | RAW_R: -100 | MOTOR_CMD: BACKWARD 100 | Error: 0.4 | TiltRate: 11.2 | MotorSpeed: -100Pitch: 179.65 | Setpoint: 179.98 | Error: -0.32 | Output: -58.15
 | RAW_L: -100 | RAW_R: -100 | MOTOR_CMD: BACKWARD 100 | Error: 0.3 | TiltRate: 9.7 | MotorSpeed: -100Pitch: 179.76 | Setpoint: 179.98 | Error: -0.21 | Output: -69.13
 | RAW_L: -100 | RAW_R: -100 | MOTOR_CMD: BACKWARD 100 | Error: 0.2 | TiltRate: 11.0 | MotorSpeed: -100Pitch: 179.89 | Setpoint: 179.98 | Error: -0.08 | Output: -84.80
 | RAW_L: -100 | RAW_R: -100 | MOTOR_CMD: BACKWARD 100 | Error: 0.1 | TiltRate: 13.0 | MotorSpeed: -100Pitch: 180.09 | Setpoint: 179.98 | Error: 0.11 | Output: -132.79
 | RAW_L: -132 | RAW_R: -132 | MOTOR_CMD: BACKWARD 132 | Error: 0.1 | TiltRate: 19.6 | MotorSpeed: -132Pitch: 180.22 | Setpoint: 179.98 | Error: 0.24 | Output: -92.51
 | RAW_L: -100 | RAW_R: -100 | MOTOR_CMD: BACKWARD 100 | Error: 0.2 | TiltRate: 13.1 | MotorSpeed: -100Pitch: 180.25 | Setpoint: 179.98 | Error: 0.27 | Output: -24.42
 | RAW_L: -100 | RAW_R: -100 | MOTOR_CMD: BACKWARD 100 | Error: 0.3 | TiltRate: 2.8 | MotorSpeed: -100Pitch: 180.33 | Setpoint: 179.98 | Error: 0.36 | Output: -62.22
 | RAW_L: -100 | RAW_R: -100 | MOTOR_CMD: BACKWARD 100 | Error: 0.4 | TiltRate: 8.3 | MotorSpeed: -100Pitch: 180.41 | Setpoint: 179.98 | Error: 0.43 | Output: -59.04
 | RAW_L: -100 | RAW_R: -100 | MOTOR_CMD: BACKWARD 100 | Error: 0.4 | TiltRate: 7.6 | MotorSpeed: -100Pitch: 180.44 | Setpoint: 179.98 | Error: 0.47 | Output: -34.51
 | RAW_L: -100 | RAW_R: -100 | MOTOR_CMD: BACKWARD 100 | Error: 0.5 | TiltRate: 3.8 | MotorSpeed: -100Pitch: 180.47 | Setpoint: 179.98 | Error: 0.50 | Output: -28.90
 | RAW_L: -100 | RAW_R: -100 | MOTOR_CMD: BACKWARD 100 | Error: 0.5 | TiltRate: 2.6 | MotorSpeed: -100Pitch: 180.49 | Setpoint: 179.98 | Error: 0.51 | Output: -19.72
 | RAW_L: -100 | RAW_R: -100 | MOTOR_CMD: BACKWARD 100 | Error: 0.5 | TiltRate: 1.6 | MotorSpeed: -100Pitch: 180.52 | Setpoint: 179.98 | Error: 0.54 | Output: -30.41
 | RAW_L: -100 | RAW_R: -100 | MOTOR_CMD: BACKWARD 100 | Error: 0.5 | TiltRate: 2.9 | MotorSpeed: -100Pitch: 180.54 | Setpoint: 179.98 | Error: 0.57 | Output: -29.68
 | RAW_L: -100 | RAW_R: -100 | MOTOR_CMD: BACKWARD 100 | Error: 0.6 | TiltRate: 2.5 | MotorSpeed: -100Pitch: 180.54 | Setpoint: 179.98 | Error: 0.57 | Output: -12.06
 | RAW_L: -100 | RAW_R: -100 | MOTOR_CMD: BACKWARD 100 | Error: 0.6 | TiltRate: 0.1 | MotorSpeed: -100Pitch: 180.54 | Setpoint: 179.98 | Error: 0.56 | Output: -8.25
 | RAW_L: -100 | RAW_R: -100 | MOTOR_CMD: BACKWARD 100 | Error: 0.6 | TiltRate: 0.5 | MotorSpeed: -100Pitch: 180.55 | Setpoint: 179.98 | Error: 0.58 | Output: -19.12
 | RAW_L: -100 | RAW_R: -100 | MOTOR_CMD: BACKWARD 100 | Error: 0.6 | TiltRate: 1.1 | MotorSpeed: -100Pitch: 180.59 | Setpoint: 179.98 | Error: 0.61 | Output: -35.31
 | RAW_L: -100 | RAW_R: -100 | MOTOR_CMD: BACKWARD 100 | Error: 0.6 | TiltRate: 3.1 | MotorSpeed: -100Pitch: 180.59 | Setpoint: 179.98 | Error: 0.61 | Output: -14.05
 | RAW_L: -100 | RAW_R: -100 | MOTOR_CMD: BACKWARD 100 | Error: 0.6 | TiltRate: 0.3 | MotorSpeed: -100Pitch: 180.55 | Setpoint: 179.98 | Error: 0.57 | Output: 14.26
 | RAW_L: 100 | RAW_R: 100 | MOTOR_CMD: FORWARD 100 | Error: 0.6 | TiltRate: 4.3 | MotorSpeed: 100Pitch: 180.52 | Setpoint: 179.98 | Error: 0.55 | Output: 5.92
 | RAW_L: 100 | RAW_R: 100 | MOTOR_CMD: FORWARD 100 | Error: 0.5 | TiltRate: 2.5 | MotorSpeed: 100Pitch: 180.53 | Setpoint: 179.98 | Error: 0.55 | Output: -12.61
 | RAW_L: -100 | RAW_R: -100 | MOTOR_CMD: BACKWARD 100 | Error: 0.6 | TiltRate: 0.2 | MotorSpeed: -100Pitch: 180.43 | Setpoint: 179.98 | Error: 0.46 | Output: 53.97
 | RAW_L: 100 | RAW_R: 100 | MOTOR_CMD: FORWARD 100 | Error: 0.5 | TiltRate: 9.5 | MotorSpeed: 100Pitch: 180.21 | Setpoint: 179.98 | Error: 0.23 | Output: 144.53
 | RAW_L: 144 | RAW_R: 144 | MOTOR_CMD: FORWARD 144 | Error: 0.2 | TiltRate: 22.4 | MotorSpeed: 144Pitch: 180.03 | Setpoint: 179.98 | Error: 0.05 | Output: 117.87
 | RAW_L: 117 | RAW_R: 117 | MOTOR_CMD: FORWARD 117 | Error: 0.1 | TiltRate: 19.8 | MotorSpeed: 117Pitch: 179.95 | Setpoint: 179.98 | Error: -0.03 | Output: 55.89
 | RAW_L: 100 | RAW_R: 100 | MOTOR_CMD: FORWARD 100 | Error: 0.0 | TiltRate: 8.3 | MotorSpeed: 100Pitch: 179.87 | Setpoint: 179.98 | Error: -0.11 | Output: 54.38
 | RAW_L: 100 | RAW_R: 100 | MOTOR_CMD: FORWARD 100 | Error: 0.1 | TiltRate: 7.8 | MotorSpeed: 100Pitch: 179.76 | Setpoint: 179.98 | Error: -0.21 | Output: 75.35
 | RAW_L: 100 | RAW_R: 100 | MOTOR_CMD: FORWARD 100 | Error: 0.2 | TiltRate: 10.7 | MotorSpeed: 100Pitch: 179.62 | Setpoint: 179.98 | Error: -0.36 | Output: 105.16
 | RAW_L: 105 | RAW_R: 105 | MOTOR_CMD: FORWARD 105 | Error: 0.4 | TiltRate: 14.7 | MotorSpeed: 105Pitch: 179.52 | Setpoint: 179.98 | Error: -0.46 | Output: 73.53
 | RAW_L: 100 | RAW_R: 100 | MOTOR_CMD: FORWARD 100 | Error: 0.5 | TiltRate: 8.8 | MotorSpeed: 100Pitch: 179.49 | Setpoint: 179.98 | Error: -0.48 | Output: 26.91
 | RAW_L: 100 | RAW_R: 100 | MOTOR_CMD: FORWARD 100 | Error: 0.5 | TiltRate: 2.6 | MotorSpeed: 100Pitch: 179.46 | Setpoint: 179.98 | Error: -0.52 | Output: 34.07
 | RAW_L: 100 | RAW_R: 100 | MOTOR_CMD: FORWARD 100 | Error: 0.5 | TiltRate: 3.6 | MotorSpeed: 100Pitch: 179.40 | Setpoint: 179.98 | Error: -0.58 | Output: 51.31
 | RAW_L: 100 | RAW_R: 100 | MOTOR_CMD: FORWARD 100 | Error: 0.6 | TiltRate: 6.0 | MotorSpeed: 100Pitch: 179.35 | Setpoint: 179.98 | Error: -0.62 | Output: 42.02
 | RAW_L: 100 | RAW_R: 100 | MOTOR_CMD: FORWARD 100 | Error: 0.6 | TiltRate: 4.4 | MotorSpeed: 100Pitch: 179.30 | Setpoint: 179.98 | Error: -0.67 | Output: 45.46
 | RAW_L: 100 | RAW_R: 100 | MOTOR_CMD: FORWARD 100 | Error: 0.7 | TiltRate: 4.8 | MotorSpeed: 100Pitch: 179.27 | Setpoint: 179.98 | Error: -0.71 | Output: 39.17
 | RAW_L: 100 | RAW_R: 100 | MOTOR_CMD: FORWARD 100 | Error: 0.7 | TiltRate: 4.2 | MotorSpeed: 100Pitch: 179.27 | Setpoint: 179.98 | Error: -0.70 | Output: 11.57
 | RAW_L: 100 | RAW_R: 100 | MOTOR_CMD: FORWARD 100 | Error: 0.7 | TiltRate: 0.4 | MotorSpeed: 100Pitch: 179.29 | Setpoint: 179.98 | Error: -0.69 | Output: 1.64
 | RAW_L: 1 | RAW_R: 1 | MOTOR_CMD: FORWARD 1 | Error: 0.7 | TiltRate: 1.8 | MotorSpeed: 1Pitch: 179.31 | Setpoint: 179.98 | Error: -0.67 | Output: 2.71
 | RAW_L: 2 | RAW_R: 2 | MOTOR_CMD: FORWARD 2 | Error: 0.7 | TiltRate: 1.6 | MotorSpeed: 2Pitch: 179.28 | Setpoint: 179.98 | Error: -0.69 | Output: 27.32
 | RAW_L: 100 | RAW_R: 100 | MOTOR_CMD: FORWARD 100 | Error: 0.7 | TiltRate: 1.8 | MotorSpeed: 100Pitch: 179.29 | Setpoint: 179.98 | Error: -0.68 | Output: 9.49
 | RAW_L: 100 | RAW_R: 100 | MOTOR_CMD: FORWARD 100 | Error: 0.7 | TiltRate: 0.6 | MotorSpeed: 100Pitch: 179.34 | Setpoint: 179.98 | Error: -0.63 | Output: -21.30
 | RAW_L: -100 | RAW_R: -100 | MOTOR_CMD: BACKWARD 100 | Error: 0.6 | TiltRate: 5.1 | MotorSpeed: -100Pitch: 179.40 | Setpoint: 179.98 | Error: -0.57 | Output: -29.92
 | RAW_L: -100 | RAW_R: -100 | MOTOR_CMD: BACKWARD 100 | Error: 0.6 | TiltRate: 6.2 | MotorSpeed: -100Pitch: 179.41 | Setpoint: 179.98 | Error: -0.56 | Output: 4.41
 | RAW_L: 4 | RAW_R: 4 | MOTOR_CMD: FORWARD 4 | Error: 0.6 | TiltRate: 1.0 | MotorSpeed: 4Pitch: 179.45 | Setpoint: 179.98 | Error: -0.53 | Output: -11.62
 | RAW_L: -100 | RAW_R: -100 | MOTOR_CMD: BACKWARD 100 | Error: 0.5 | TiltRate: 3.3 | MotorSpeed: -100Pitch: 179.52 | Setpoint: 179.98 | Error: -0.46 | Output: -38.09
 | RAW_L: -100 | RAW_R: -100 | MOTOR_CMD: BACKWARD 100 | Error: 0.5 | TiltRate: 7.1 | MotorSpeed: -100Pitch: 179.62 | Setpoint: 179.98 | Error: -0.35 | Output: -61.63
 | RAW_L: -100 | RAW_R: -100 | MOTOR_CMD: BACKWARD 100 | Error: 0.4 | TiltRate: 10.3 | MotorSpeed: -100Pitch: 179.82 | Setpoint: 179.98 | Error: -0.16 | Output: -128.40
 | RAW_L: -128 | RAW_R: -128 | MOTOR_CMD: BACKWARD 128 | Error: 0.2 | TiltRate: 19.7 | MotorSpeed: -128Pitch: 180.03 | Setpoint: 179.98 | Error: 0.06 | Output: -143.11
 | RAW_L: -143 | RAW_R: -143 | MOTOR_CMD: BACKWARD 143 | Error: 0.1 | TiltRate: 21.3 | MotorSpeed: -143Pitch: 180.17 | Setpoint: 179.98 | Error: 0.19 | Output: -95.59
 | RAW_L: -100 | RAW_R: -100 | MOTOR_CMD: BACKWARD 100 | Error: 0.2 | TiltRate: 15.3 | MotorSpeed: -100Pitch: 180.22 | Setpoint: 179.98 | Error: 0.25 | Output: -41.18
 | RAW_L: -100 | RAW_R: -100 | MOTOR_CMD: BACKWARD 100 | Error: 0.2 | TiltRate: 4.9 | MotorSpeed: -100Pitch: 180.31 | Setpoint: 179.98 | Error: 0.33 | Output: -61.97
 | RAW_L: -100 | RAW_R: -100 | MOTOR_CMD: BACKWARD 100 | Error: 0.3 | TiltRate: 8.3 | MotorSpeed: -100Pitch: 180.39 | Setpoint: 179.98 | Error: 0.41 | Output: -62.16
 | RAW_L: -100 | RAW_R: -100 | MOTOR_CMD: BACKWARD 100 | Error: 0.4 | TiltRate: 8.1 | MotorSpeed: -100Pitch: 180.43 | Setpoint: 179.98 | Error: 0.46 | Output: -40.85
 | RAW_L: -100 | RAW_R: -100 | MOTOR_CMD: BACKWARD 100 | Error: 0.5 | TiltRate: 4.7 | MotorSpeed: -100Pitch: 180.45 | Setpoint: 179.98 | Error: 0.47 | Output: -19.65
 | RAW_L: -100 | RAW_R: -100 | MOTOR_CMD: BACKWARD 100 | Error: 0.5 | TiltRate: 1.5 | MotorSpeed: -100Pitch: 180.47 | Setpoint: 179.98 | Error: 0.50 | Output: -25.29
 | RAW_L: -100 | RAW_R: -100 | MOTOR_CMD: BACKWARD 100 | Error: 0.5 | TiltRate: 2.3 | MotorSpeed: -100Pitch: 180.50 | Setpoint: 179.98 | Error: 0.53 | Output: -31.26
 | RAW_L: -100 | RAW_R: -100 | MOTOR_CMD: BACKWARD 100 | Error: 0.5 | TiltRate: 3.1 | MotorSpeed: -100Pitch: 180.53 | Setpoint: 179.98 | Error: 0.56 | Output: -30.84
 | RAW_L: -100 | RAW_R: -100 | MOTOR_CMD: BACKWARD 100 | Error: 0.6 | TiltRate: 2.9 | MotorSpeed: -100Pitch: 180.55 | Setpoint: 179.98 | Error: 0.57 | Output: -22.24
 | RAW_L: -100 | RAW_R: -100 | MOTOR_CMD: BACKWARD 100 | Error: 0.6 | TiltRate: 1.6 | MotorSpeed: -100Pitch: 180.55 | Setpoint: 179.98 | Error: 0.58 | Output: -13.68
 | RAW_L: -100 | RAW_R: -100 | MOTOR_CMD: BACKWARD 100 | Error: 0.6 | TiltRate: 0.3 | MotorSpeed: -100Pitch: 180.56 | Setpoint: 179.98 | Error: 0.58 | Output: -13.21
 | RAW_L: -100 | RAW_R: -100 | MOTOR_CMD: BACKWARD 100 | Error: 0.6 | TiltRate: 0.2 | MotorSpeed: -100Pitch: 180.55 | Setpoint: 179.98 | Error: 0.57 | Output: -7.73
 | RAW_L: -100 | RAW_R: -100 | MOTOR_CMD: BACKWARD 100 | Error: 0.6 | TiltRate: 0.6 | MotorSpeed: -100Pitch: 180.53 | Setpoint: 179.98 | Error: 0.55 | Output: 3.16
 | RAW_L: 3 | RAW_R: 3 | MOTOR_CMD: FORWARD 3 | Error: 0.6 | TiltRate: 2.1 | MotorSpeed: 3Pitch: 180.45 | Setpoint: 179.98 | Error: 0.47 | Output: 45.59
 | RAW_L: 100 | RAW_R: 100 | MOTOR_CMD: FORWARD 100 | Error: 0.5 | TiltRate: 8.3 | MotorSpeed: 100Pitch: 180.33 | Setpoint: 179.98 | Error: 0.35 | Output: 72.23
 | RAW_L: 100 | RAW_R: 100 | MOTOR_CMD: FORWARD 100 | Error: 0.4 | TiltRate: 11.9 | MotorSpeed: 100Pitch: 180.20 | Setpoint: 179.98 | Error: 0.23 | Output: 78.89
 | RAW_L: 100 | RAW_R: 100 | MOTOR_CMD: FORWARD 100 | Error: 0.2 | TiltRate: 12.5 | MotorSpeed: 100Pitch: 180.09 | Setpoint: 179.98 | Error: 0.11 | Output: 72.83
 | RAW_L: 100 | RAW_R: 100 | MOTOR_CMD: FORWARD 100 | Error: 0.1 | TiltRate: 11.3 | MotorSpeed: 100Pitch: 179.96 | Setpoint: 179.98 | Error: -0.02 | Output: 86.08
 | RAW_L: 100 | RAW_R: 100 | MOTOR_CMD: FORWARD 100 | Error: 0.0 | TiltRate: 12.9 | MotorSpeed: 100Pitch: 179.87 | Setpoint: 179.98 | Error: -0.11 | Output: 62.41
 | RAW_L: 100 | RAW_R: 100 | MOTOR_CMD: FORWARD 100 | Error: 0.1 | TiltRate: 9.0 | MotorSpeed: 100Pitch: 179.78 | Setpoint: 179.98 | Error: -0.19 | Output: 63.01
 | RAW_L: 100 | RAW_R: 100 | MOTOR_CMD: FORWARD 100 | Error: 0.2 | TiltRate: 8.9 | MotorSpeed: 100Pitch: 179.69 | Setpoint: 179.98 | Error: -0.28 | Output: 64.42
 | RAW_L: 100 | RAW_R: 100 | MOTOR_CMD: FORWARD 100 | Error: 0.3 | TiltRate: 8.8 | MotorSpeed: 100Pitch: 179.61 | Setpoint: 179.98 | Error: -0.36 | Output: 59.35
 | RAW_L: 100 | RAW_R: 100 | MOTOR_CMD: FORWARD 100 | Error: 0.4 | TiltRate: 7.8 | MotorSpeed: 100Pitch: 179.56 | Setpoint: 179.98 | Error: -0.42 | Output: 47.83
 | RAW_L: 100 | RAW_R: 100 | MOTOR_CMD: FORWARD 100 | Error: 0.4 | TiltRate: 5.9 | MotorSpeed: 100Pitch: 179.53 | Setpoint: 179.98 | Error: -0.44 | Output: 25.50
 | RAW_L: 100 | RAW_R: 100 | MOTOR_CMD: FORWARD 100 | Error: 0.4 | TiltRate: 2.5 | MotorSpeed: 100Pitch: 179.44 | Setpoint: 179.98 | Error: -0.53 | Output: 67.68
 | RAW_L: 100 | RAW_R: 100 | MOTOR_CMD: FORWARD 100 | Error: 0.5 | TiltRate: 8.6 | MotorSpeed: 100Pitch: 179.40 | Setpoint: 179.98 | Error: -0.57 | Output: 39.89
